PERMNO,date,BIDLO,ASKHI,PRC,VOL,BID,ASK,CFACPR,OPENPRC
84398,1998/11/03,110.75000,111.81250,111.06250,6866000,,,1,111.59375
84398,1998/11/04,111.09375,113.09375,112.25000,8233600,111.96875,112.25000,1,112.46875
84398,1998/11/05,111.12500,113.93750,113.78125,6841500,113.62500,114.00000,1,111.53125
84398,1998/11/06,113.31250,114.56250,114.12500,5224801,114.25000,114.75000,1,113.46875
84398,1998/11/09,112.50000,114.25000,113.31250,6188701,113.12500,113.62500,1,113.93750
84398,1998/11/10,112.25000,113.93750,113.00000,14015200,112.28125,112.81250,1,113.00000
84398,1998/11/11,111.89063,114.00000,112.25000,10922400,112.12500,112.50000,1,113.81250
84398,1998/11/12,111.68750,113.12500,112.12500,5457401,111.50000,113.00000,1,112.31250
84398,1998/11/13,112.12500,113.21875,113.21875,5524601,112.87500,113.37500,1,112.21875
84398,1998/11/16,112.89063,114.35938,114.06250,6023701,113.87500,114.37500,1,114.21875
84398,1998/11/17,113.00000,115.62500,114.06250,9058900,113.87500,114.25000,1,113.65625
84398,1998/11/18,113.50000,115.00000,114.75000,4567700,114.62500,115.12500,1,114.31250
84398,1998/11/19,114.62500,115.90625,115.75000,5249301,115.46875,115.98438,1,115.28125
84398,1998/11/20,115.84375,116.75000,116.62500,5562001,116.50000,116.87500,1,116.35938
84398,1998/11/23,117.15625,119.62500,119.37500,7151300,118.75000,120.00000,1,117.46875
84398,1998/11/24,118.45313,119.65625,118.62500,5323701,117.87500,119.50000,1,119.00000
84398,1998/11/25,118.21875,119.18750,118.62500,4393500,118.50000,119.00000,1,118.93750
84398,1998/11/27,119.01563,119.71875,119.50000,4557900,118.43750,120.50000,1,119.46875
84398,1998/11/30,116.12500,119.37500,116.12500,8705400,115.96875,116.50000,1,119.01563
84398,1998/12/01,115.21875,118.03125,117.62500,8951000,117.37500,117.75000,1,116.12500
84398,1998/12/02,116.00000,117.90625,117.28125,7496000,116.98438,117.50000,1,117.21875
84398,1998/12/03,115.09375,118.31250,115.34375,12145000,114.50000,115.75000,1,117.25000
84398,1998/12/04,116.50000,118.50000,118.37500,10339000,118.00000,118.50000,1,116.62500
84398,1998/12/07,118.00000,119.46875,118.93750,4290000,118.75000,119.25000,1,118.06250
84398,1998/12/08,117.50000,119.75000,118.40625,10102000,118.12500,118.62500,1,118.53125
84398,1998/12/09,117.87500,118.96875,118.62500,5328000,118.00000,119.50000,1,118.68750
84398,1998/12/10,116.71875,118.84375,116.89063,5967000,116.75000,117.12500,1,118.84375
84398,1998/12/11,115.56250,117.34375,117.12500,8198000,115.62500,117.56250,1,116.43750
84398,1998/12/14,113.75000,116.40625,113.75000,9521000,113.62500,114.00000,1,116.15625
84398,1998/12/15,114.53125,116.75000,116.68750,9632000,116.37500,116.87500,1,114.68750
84398,1998/12/16,115.75000,117.12500,116.53125,7260000,116.18750,116.90625,1,117.12500
84398,1998/12/17,117.03125,118.59375,118.39063,6915000,117.75000,119.50000,1,117.21875
84398,1998/12/18,117.87500,119.12500,118.50000,4802000,118.37500,118.75000,1,118.31250
84398,1998/12/21,119.00000,121.34375,120.15625,8581000,119.92188,120.92188,1,119.25000
84398,1998/12/22,119.18750,121.21875,120.68750,5461000,120.37500,120.87500,1,120.40625
84398,1998/12/23,120.81250,123.21875,123.21875,7791000,122.87500,123.37500,1,121.18750
84398,1998/12/24,122.50000,123.25000,122.68750,1507100,122.29688,123.29688,1,123.15625
84398,1998/12/28,122.00000,123.31250,122.37500,4204000,122.18750,122.84375,1,123.25000
84398,1998/12/29,122.12500,124.48438,124.31250,3936000,124.04688,125.04688,1,122.71875
84398,1998/12/30,123.03125,124.75000,123.31250,6811000,122.78125,123.78125,1,123.93750
84398,1998/12/31,122.46875,123.93750,123.31250,6791000,123.31250,123.50000,1,123.31250
84398,1999/01/04,121.71875,125.21875,123.03125,9450399,122.87500,123.37500,1,123.37500
84398,1999/01/05,122.93750,124.87500,124.43750,8031000,124.25000,124.75000,1,122.93750
84398,1999/01/06,125.75000,127.75000,127.43750,7737699,126.60938,127.37500,1,125.81250
84398,1999/01/07,125.78125,127.21875,126.81250,5504901,126.62500,127.12500,1,126.37500
84398,1999/01/08,126.18750,128.29688,127.75000,6221901,127.62500,128.00000,1,128.18750
84398,1999/01/11,125.21875,127.68750,126.53125,7578299,125.92188,126.62500,1,127.68750
84398,1999/01/12,123.75000,126.21875,124.25000,7768799,124.12500,124.50000,1,126.21875
84398,1999/01/13,120.37500,125.12500,123.37500,10810600,122.87500,124.50000,1,120.40625
84398,1999/01/14,120.90625,123.90625,121.21875,11400700,121.00000,121.50000,1,123.62500
84398,1999/01/15,122.06250,124.40625,124.37500,7812699,124.21875,124.37500,1,122.37500
84398,1999/01/19,123.50000,125.62500,125.18750,6535099,124.14063,126.12500,1,125.29688
84398,1999/01/20,125.03125,127.93750,126.18750,6534399,125.87500,126.37500,1,126.09375
84398,1999/01/21,122.59375,125.84375,122.84375,6937500,122.50000,123.00000,1,125.57813
84398,1999/01/22,121.78125,123.84375,122.56250,7522299,122.37500,122.87500,1,122.12500
84398,1999/01/25,121.90625,124.00000,123.81250,5700301,123.62500,124.00000,1,123.28125
84398,1999/01/26,123.62500,126.06250,126.06250,6047001,125.98438,126.98438,1,124.12500
84398,1999/01/27,124.15625,126.62500,124.59375,7399399,124.25000,124.75000,1,126.37500
84398,1999/01/28,125.18750,126.96875,126.68750,5961701,125.87500,126.37500,1,125.25000
84398,1999/01/29,125.40625,128.29688,127.65625,6456801,127.50000,128.00000,1,127.34375
84398,1999/02/01,126.90625,128.68750,126.90625,9426799,126.75000,127.12500,1,128.68750
84398,1999/02/02,124.76563,127.21875,126.12500,9194500,125.06250,127.06250,1,127.07813
84398,1999/02/03,125.65625,127.93750,127.40625,10290700,127.25000,127.75000,1,125.68750
84398,1999/02/04,124.78125,127.50000,125.50000,7761099,125.37500,125.87500,1,127.37500
84398,1999/02/05,123.21875,125.65625,124.06250,7516099,123.75000,124.12500,1,125.65625
84398,1999/02/08,123.34375,125.09375,124.31250,8528399,124.21875,124.50000,1,125.09375
84398,1999/02/09,121.51563,124.50000,121.53125,8985699,121.37500,121.75000,1,124.37500
84398,1999/02/10,121.32813,123.00000,122.31250,6936699,122.31250,122.43750,1,122.12500
84398,1999/02/11,122.50000,126.09375,125.12500,9181799,125.60938,126.60938,1,123.06250
84398,1999/02/12,122.62500,125.50000,123.62500,10676600,123.50000,123.87500,1,124.81250
84398,1999/02/16,122.87500,125.62500,122.87500,6915500,123.75000,124.12500,1,124.75000
84398,1999/02/17,122.25000,125.35938,122.75000,7858099,122.62500,123.00000,1,123.18750
84398,1999/02/18,122.21875,124.37500,123.71875,9048899,123.51563,124.51563,1,123.18750
84398,1999/02/19,123.37500,125.75000,124.25000,5312201,123.00000,126.00000,1,124.00000
84398,1999/02/22,124.28125,127.71875,127.56250,10695800,127.37500,127.75000,1,124.43750
84398,1999/02/23,126.59375,128.50000,127.50000,7770699,127.12500,127.50000,1,127.59375
84398,1999/02/24,125.00000,128.84375,125.25000,7271000,125.12500,125.50000,1,127.84375
84398,1999/02/25,122.68750,125.28125,124.06250,11633000,124.03125,124.28125,1,124.53125
84398,1999/02/26,122.81250,124.84375,123.56250,9621300,122.62500,124.62500,1,124.75000
84398,1999/03/01,122.37500,124.31250,123.90625,7607199,122.96875,125.00000,1,123.65625
84398,1999/03/02,122.31250,125.31250,122.81250,9651500,122.62500,123.12500,1,124.50000
84398,1999/03/03,121.78125,123.56250,123.46875,7881399,123.25000,123.75000,1,123.09375
84398,1999/03/04,123.26563,125.48438,125.03125,8256399,124.87500,125.37500,1,124.06250
84398,1999/03/05,126.56250,128.12500,127.54688,10703100,127.75000,128.25000,1,127.50000
84398,1999/03/08,127.25000,128.79688,128.37500,4802201,128.50000,128.87500,1,128.28125
84398,1999/03/09,127.75000,129.93750,128.06250,7893399,127.87500,128.37500,1,128.12500
84398,1999/03/10,127.78125,129.25000,129.18750,3960100,129.00000,129.25000,1,128.46875
84398,1999/03/11,128.87500,131.18750,130.62500,6583699,130.50000,130.87500,1,129.68750
84398,1999/03/12,129.21875,131.03125,129.37500,5286501,129.25000,129.62500,1,131.00000
84398,1999/03/15,129.50000,131.25000,131.21875,5394401,130.87500,131.37500,1,129.93750
84398,1999/03/16,130.46875,131.65625,130.71875,4547500,130.75000,131.12500,1,131.12500
84398,1999/03/17,129.62500,130.93750,130.15625,4524100,130.00000,130.37500,1,130.68750
84398,1999/03/18,129.75000,132.37500,132.25000,3506300,132.12500,132.50000,1,129.78125
84398,1999/03/19,129.68750,132.62500,129.68750,5526701,129.50000,129.87500,1,132.31250
84398,1999/03/22,129.42188,130.59375,129.93750,4603800,129.75000,130.25000,1,130.06250
84398,1999/03/23,125.70313,129.53125,126.18750,9713799,126.00000,126.50000,1,129.31250
84398,1999/03/24,125.62500,127.17188,126.90625,6280901,126.75000,127.25000,1,126.84375
84398,1999/03/25,127.75000,129.50000,129.50000,6639599,129.25000,129.62500,1,128.06250
84398,1999/03/26,127.71875,129.12500,128.56250,6159701,128.37500,128.75000,1,128.62500
84398,1999/03/29,129.15625,131.43750,131.15625,5863901,130.50000,131.00000,1,129.15625
84398,1999/03/30,129.56250,131.21875,130.46875,5401401,130.25000,130.75000,1,129.93750
84398,1999/03/31,128.31250,131.60938,128.37500,7413601,128.31250,128.50000,1,131.15625
84398,1999/04/01,128.12500,129.68750,129.34375,7683599,129.12500,129.62500,1,129.68750
84398,1999/04/05,130.25000,132.59375,132.40625,5791101,132.25000,132.62500,1,130.93750
84398,1999/04/06,131.15625,132.98438,132.09375,5381301,131.87500,132.25000,1,132.18750
84398,1999/04/07,131.37500,133.37500,133.15625,6248601,132.09375,134.09375,1,132.68750
84398,1999/04/08,132.28125,134.93750,134.84375,5909101,134.50000,135.00000,1,133.18750
84398,1999/04/09,133.59375,135.50000,134.87500,4365800,134.87500,135.00000,1,134.43750
84398,1999/04/12,133.21875,136.40625,136.31250,8213199,136.12500,136.50000,1,133.46875
84398,1999/04/13,134.50000,136.46875,135.43750,10071399,134.00000,137.00000,1,136.25000
84398,1999/04/14,132.68750,136.06250,133.15625,11551699,133.00000,133.37500,1,136.06250
84398,1999/04/15,131.00000,133.56250,132.65625,11150000,132.53125,132.71875,1,133.43750
84398,1999/04/16,131.18750,132.90625,131.53125,6476201,131.37500,131.87500,1,132.90625
84398,1999/04/19,128.37500,134.53125,129.50000,12487199,129.25000,129.75000,1,132.68750
84398,1999/04/20,129.00000,131.18750,131.12500,9049599,129.00000,132.00000,1,129.81250
84398,1999/04/21,130.40625,135.62500,134.87500,5772199,134.50000,135.00000,1,131.06250
84398,1999/04/22,134.39063,136.37500,136.15625,6897399,136.00000,136.50000,1,135.12500
84398,1999/04/23,135.00000,136.75000,135.81250,4593100,135.62500,136.00000,1,135.87500
84398,1999/04/26,135.46875,136.81250,136.59375,3606500,136.25000,136.75000,1,136.50000
84398,1999/04/27,135.84375,137.50000,137.25000,5147201,136.87500,137.37500,1,137.12500
84398,1999/04/28,135.00000,137.25000,135.37500,5544301,134.00000,137.00000,1,136.43750
84398,1999/04/29,133.81250,136.06250,134.34375,9824299,133.40625,135.43750,1,135.56250
84398,1999/04/30,131.50000,135.62500,133.25000,10991898,133.00000,133.50000,1,135.09375
84398,1999/05/03,133.09375,135.84375,135.68750,10709699,135.37500,135.87500,1,133.43750
84398,1999/05/04,133.12500,135.81250,133.75000,10509299,133.62500,134.12500,1,135.12500
84398,1999/05/05,131.84375,135.06250,134.81250,10032299,134.62500,135.12500,1,133.93750
84398,1999/05/06,132.37500,135.12500,133.98438,13507199,131.00000,135.00000,1,134.43750
84398,1999/05/07,133.43750,135.12500,135.00000,8680699,132.00000,136.00000,1,134.50000
84398,1999/05/10,133.53125,135.71875,134.32813,5580101,134.12500,134.62500,1,134.84375
84398,1999/05/11,134.71875,136.87500,135.68750,7000599,135.37500,135.87500,1,135.31250
84398,1999/05/12,131.50000,137.21875,136.75000,13865799,136.50000,136.87500,1,135.75000
84398,1999/05/13,136.81250,138.00000,137.34375,4485700,137.00000,137.50000,1,137.25000
84398,1999/05/14,133.50000,135.87500,133.78125,8370099,133.50000,134.00000,1,134.56250
84398,1999/05/17,132.37500,134.48438,134.18750,6268101,133.87500,134.37500,1,133.62500
84398,1999/05/18,132.62500,134.98438,133.93750,8218599,133.75000,134.25000,1,134.53125
84398,1999/05/19,133.25000,135.00000,134.90625,5052401,134.75000,135.12500,1,134.46875
84398,1999/05/20,130.06250,135.59375,134.09375,4675399,133.87500,134.37500,1,135.12500
84398,1999/05/21,132.59375,134.68750,133.34375,6414601,133.12500,133.62500,1,134.12500
84398,1999/05/24,130.39063,133.84375,131.12500,7952000,131.00000,131.37500,1,133.84375
84398,1999/05/25,128.43750,132.34375,129.00000,15406399,128.25000,128.75000,1,131.37500
84398,1999/05/26,128.09375,131.00000,130.43750,12575899,130.25000,130.75000,1,129.31250
84398,1999/05/27,128.00000,130.28125,128.56250,14515399,128.37500,128.87500,1,129.84375
84398,1999/05/28,128.59375,130.75000,130.20313,8748000,129.87500,130.37500,1,129.00000
84398,1999/06/01,128.37500,130.15625,129.75000,6705299,129.50000,129.87500,1,130.12500
84398,1999/06/02,128.01563,130.18750,129.87500,6981899,129.62500,130.00000,1,129.75000
84398,1999/06/03,129.78125,130.87500,130.59375,6076601,130.37500,130.87500,1,130.68750
84398,1999/06/04,130.93750,133.35938,133.21875,9787199,132.87500,133.37500,1,131.46875
84398,1999/06/07,132.90625,134.18750,133.56250,5299101,133.37500,133.75000,1,133.43750
84398,1999/06/08,131.59375,133.79688,132.25000,4895701,132.12500,132.50000,1,133.37500
84398,1999/06/09,131.81250,133.09375,132.12500,7409699,132.00000,132.37500,1,132.40625
84398,1999/06/10,129.59375,131.46875,130.90625,7040699,130.75000,131.25000,1,131.43750
84398,1999/06/11,129.09375,131.73438,129.81250,12824299,129.62500,130.12500,1,131.21875
84398,1999/06/14,129.54688,130.75000,129.93750,6823500,129.75000,130.25000,1,130.68750
84398,1999/06/15,130.07813,131.65625,130.81250,5700901,130.62500,131.12500,1,130.46875
84398,1999/06/16,132.37500,133.87500,133.31250,7865799,133.12500,133.62500,1,132.37500
84398,1999/06/17,132.62500,135.56250,134.56250,8162799,134.59375,134.71875,1,132.87500
84398,1999/06/18,133.37500,134.68750,134.31250,2875100,134.12500,134.50000,1,134.06250
84398,1999/06/21,133.65625,135.25000,134.62500,4646400,134.50000,135.00000,1,134.46875
84398,1999/06/22,133.50000,135.18750,133.68750,5862401,133.50000,134.00000,1,134.00000
84398,1999/06/23,132.12500,133.62500,133.03125,9629199,132.90625,133.25000,1,133.00000
84398,1999/06/24,130.65625,132.93750,132.03125,9176899,131.87500,132.25000,1,132.87500
84398,1999/06/25,131.25000,133.01563,131.70313,4087000,131.50000,132.00000,1,132.59375
84398,1999/06/28,132.50000,133.62500,133.31250,5028901,133.12500,133.50000,1,132.68750
84398,1999/06/29,132.78125,135.18750,134.56250,6956199,134.37500,134.87500,1,133.00000
84398,1999/06/30,133.84375,137.50000,137.00000,16856096,136.87500,137.25000,1,134.62500
84398,1999/07/01,136.06250,138.50000,138.03125,9939500,138.01563,138.23438,1,137.00000
84398,1999/07/02,137.90625,139.50000,139.40625,3772800,139.25000,139.62500,1,138.12500
84398,1999/07/06,138.59375,140.75000,139.37500,11221099,138.87500,139.37500,1,139.25000
84398,1999/07/07,138.51563,139.71875,139.56250,3230700,139.25000,139.75000,1,139.06250
84398,1999/07/08,138.75000,140.62500,139.67188,7101500,139.40625,139.79688,1,139.06250
84398,1999/07/09,139.56250,140.59375,140.50000,2934700,140.25000,140.62500,1,140.00000
84398,1999/07/12,139.50000,140.93750,139.87500,4436300,139.75000,140.25000,1,140.93750
84398,1999/07/13,138.65625,139.92188,139.37500,6477601,139.25000,139.62500,1,139.37500
84398,1999/07/14,138.75000,140.21875,140.15625,4382500,139.87500,140.37500,1,140.00000
