PERMNO,date,VOL,PRC,OPENPRC
86165,12/29/2008,1997091,56.69886602,71.39857203
86165,12/30/2008,6209815,37.79924402,57.74884502
86165,12/31/2008,1760418,46.19907602,47.14405712
86165,1/2/2009,1292250,49.34901302,47.24905502
86165,1/5/2009,2608471,60.89878202,53.55942881
86165,1/6/2009,1167791,66.14867703,71.39857203
86165,1/7/2009,924197,64.04871903,68.66862663
86165,1/8/2009,391847,62.99874003,64.04871903
86165,1/9/2009,598210,58.79882402,61.94876102
86165,1/12/2009,850441,49.34901302,59.84880302
86165,1/13/2009,320890,55.64888702,52.49895002
86165,1/14/2009,338077,53.54892902,54.59890802
86165,1/15/2009,230547,50.39899202,52.49895002
86165,1/16/2009,254894,53.54892902,50.39899202
86165,1/20/2009,386721,50.39899202,53.54892902
86165,1/21/2009,258503,54.59890802,53.55942881
86165,1/22/2009,221031,50.39899202,52.49895002
86165,1/23/2009,218002,52.49895002,49.4750105
86165,1/26/2009,465526,55.64888702,51.44897102
86165,1/27/2009,355019,54.59890802,56.69886602
86165,1/28/2009,344097,57.22385552,54.59890802
86165,1/29/2009,352955,58.79882402,57.74884502
86165,1/30/2009,150364,57.74884502,59.21881562
86165,2/2/2009,213180,57.74884502,56.69886602
86165,2/3/2009,203283,58.79882402,56.70936581
86165,2/4/2009,189869,54.59890802,58.69382612
86165,2/5/2009,341425,52.49895002,54.59890802
86165,2/6/2009,582434,53.54892902,52.49895002
86165,2/9/2009,371033,50.39899202,53.54892902
86165,2/10/2009,383878,50.39899202,50.50398992
86165,2/11/2009,201092,50.92398152,51.44897102
86165,2/12/2009,97408,50.39899202,50.39899202
86165,2/13/2009,122312,51.44897102,49.87400252
86165,2/17/2009,273681,47.24905502,49.34901302
86165,2/18/2009,221839,45.15959681,47.24905502
86165,2/19/2009,257731,39.89920202,43.04913902
86165,2/20/2009,381349,41.99916002,39.89920202
86165,2/23/2009,206163,39.89920202,39.89920202
86165,2/24/2009,269068,39.89920202,37.90424192
86165,2/25/2009,307952,37.79924402,39.37421252
86165,2/26/2009,404731,36.74926501,38.00923982
86165,2/27/2009,196232,35.69928601,37.79924402
86165,3/2/2009,337508,30.44939101,40.94918102
86165,3/3/2009,744498,23.09953801,28.45443091
86165,3/4/2009,627053,26.24947501,24.14951701
86165,3/5/2009,245679,23.09953801,26.14447711
86165,3/6/2009,162061,24.14951701,23.1100378
86165,3/9/2009,426722,26.24947501,25.19949601
86165,3/10/2009,250980,30.44939101,28.34943301
86165,3/11/2009,207159,30.44939101,31.49937001
